transaction_id,client_id,transaction_amount,transaction_date,country
28061,24,1542000,10/20/2023,INDIA
28062,20,1862000,5/25/2023,ISRAEL
28063,51,1818000,6/9/2024,JAPAN
28064,48,264000,1/15/2024,CHINA
28065,36,548000,6/22/2024,SPAIN
28066,32,949000,4/23/2023,INDIA
28067,1,866000,10/18/2023,FRANCE
28068,3,1094000,12/26/2024,GERMANY
28069,10,1687000,2/9/2024,BRAZIL
28070,19,221000,7/12/2023,JAPAN
28071,61,1795000,6/20/2023,GERMANY
28072,41,955000,3/30/2023,ISRAEL
28073,7,201000,3/16/2024,CANADA
28074,40,633000,1/10/2025,GERMANY
28075,37,1909000,5/20/2023,CANADA
28076,3,1705000,6/2/2024,FRANCE
28077,69,513000,5/5/2024,GERMANY
28078,19,705000,5/11/2023,BRAZIL
28079,70,1628000,5/6/2024,ISRAEL
28080,70,1212000,5/3/2024,ISRAEL
28081,2,1359000,2/21/2024,SPAIN
28082,62,1493000,5/20/2024,CHINA
28083,48,693000,7/17/2024,CANADA
28084,41,1192000,7/18/2024,ISRAEL
28085,58,540000,6/19/2024,INDIA
28086,27,526000,10/2/2024,CANADA
28087,13,1573000,3/20/2024,CANADA
28088,10,1757000,5/9/2023,INDIA
28089,39,477000,2/17/2024,BRAZIL
28090,18,579000,11/10/2024,GERMANY
28091,53,751000,5/19/2023,GERMANY
28092,29,21000,3/13/2023,INDIA
28093,65,1024000,12/18/2024,JAPAN
28094,67,1424000,12/27/2024,GERMANY
28095,12,1902000,9/14/2023,CANADA
28096,5,1012000,1/1/2024,BRAZIL
28097,39,796000,8/27/2024,INDIA
28098,63,1712000,5/21/2024,CANADA
28099,19,1589000,4/30/2024,INDIA
28100,59,1669000,9/27/2023,SPAIN
28101,37,836000,10/13/2023,BRAZIL
28102,46,131000,10/25/2023,GERMANY
28103,48,1749000,9/5/2023,FRANCE
28104,51,1826000,7/11/2023,JAPAN
28105,33,1651000,6/9/2024,CHINA
28106,33,918000,4/29/2023,JAPAN
28107,37,598000,4/28/2024,CHINA
28108,30,907000,7/12/2023,BRAZIL
28109,46,399000,1/8/2025,FRANCE
28110,18,1745000,10/5/2024,CHINA
28111,28,938000,12/17/2023,FRANCE
28112,53,1052000,4/27/2024,CANADA
28113,39,665000,12/18/2023,GERMANY
28114,57,1234000,9/21/2024,SPAIN
28115,22,272000,6/15/2024,GERMANY
28116,21,138000,5/5/2024,ISRAEL
28117,15,249000,5/15/2023,ISRAEL
28118,35,310000,11/6/2023,CANADA
28119,65,1118000,4/11/2023,CHINA
28120,24,853000,3/12/2024,ISRAEL
28121,70,101000,12/29/2023,SPAIN
28122,7,1935000,1/10/2024,SPAIN
28123,68,1412000,8/1/2023,BRAZIL
28124,45,822000,10/23/2023,CANADA
28125,44,170000,9/21/2024,FRANCE
28126,17,1069000,4/4/2024,CHINA
28127,59,1599000,3/11/2024,CHINA
28128,3,1952000,2/29/2024,CANADA
28129,21,48000,8/30/2024,ISRAEL
28130,75,585000,4/2/2023,FRANCE
28131,11,738000,9/3/2024,INDIA
28132,2,34000,1/21/2024,BRAZIL
28133,60,761000,2/7/2024,GERMANY
28134,30,291000,12/29/2024,GERMANY
28135,56,1612000,9/9/2023,JAPAN
28136,22,161000,11/25/2023,JAPAN
28137,15,369000,9/26/2023,CHINA
28138,10,1738000,4/11/2024,CHINA
28139,74,1671000,3/14/2023,ISRAEL
28140,39,897000,7/8/2024,BRAZIL
28141,62,1693000,5/12/2024,CHINA
28142,43,19000,9/18/2023,GERMANY
28143,17,1478000,7/29/2023,CANADA
28144,13,781000,3/12/2023,GERMANY
28145,8,1566000,5/14/2024,INDIA
28146,75,1199000,6/25/2023,SPAIN
28147,19,661000,9/4/2024,FRANCE
28148,22,776000,8/8/2024,FRANCE
28149,16,1854000,5/28/2023,CHINA
28150,24,871000,9/26/2023,FRANCE
28151,51,1516000,10/2/2024,CHINA
28152,5,741000,7/15/2024,ISRAEL
28153,7,673000,9/14/2024,JAPAN
28154,1,1986000,10/4/2023,CHINA
28155,38,1611000,2/19/2024,FRANCE
28156,75,826000,12/7/2023,ISRAEL
28157,4,884000,12/5/2023,JAPAN
28158,4,1613000,12/7/2024,CHINA
28159,71,77000,6/2/2024,ISRAEL
28160,39,1149000,7/6/2024,BRAZIL
28161,75,1647000,10/3/2024,GERMANY
28162,14,1648000,7/17/2024,JAPAN
28163,57,856000,11/10/2023,INDIA
28164,26,634000,6/28/2023,GERMANY
28165,15,517000,3/6/2024,FRANCE
28166,54,1950000,2/21/2023,GERMANY
28167,54,297000,1/31/2024,CHINA
28168,18,1578000,7/23/2024,CANADA
28169,16,834000,5/6/2023,FRANCE
28170,18,212000,2/15/2024,CHINA
28171,72,1787000,9/10/2023,CANADA
28172,67,540000,5/29/2024,ISRAEL
28173,1,26000,6/21/2024,ISRAEL
28174,24,1000000,10/1/2024,BRAZIL
28175,40,64000,11/9/2023,SPAIN
28176,26,574000,7/2/2023,JAPAN
28177,59,1935000,1/1/2024,GERMANY
28178,8,825000,4/18/2024,CHINA
28179,15,548000,11/13/2023,CANADA
28180,49,596000,10/3/2024,INDIA
28181,38,1515000,8/2/2023,ISRAEL
28182,17,52000,5/30/2023,GERMANY
28183,44,32000,10/12/2023,BRAZIL
28184,36,845000,9/15/2024,BRAZIL
28185,22,1952000,12/15/2023,ISRAEL
28186,26,1596000,3/19/2023,GERMANY
28187,43,1619000,10/20/2023,ISRAEL
28188,61,1524000,7/14/2023,GERMANY
28189,10,1645000,10/7/2024,GERMANY
28190,35,959000,10/15/2024,INDIA
28191,29,825000,9/17/2024,JAPAN
28192,24,139000,12/14/2024,ISRAEL
28193,21,1546000,3/4/2024,JAPAN
28194,34,278000,11/14/2023,ISRAEL
28195,58,1367000,11/18/2024,CANADA
28196,47,944000,1/3/2025,CHINA
28197,30,458000,1/24/2024,SPAIN
28198,59,1652000,9/24/2024,BRAZIL
28199,35,1148000,9/13/2023,FRANCE
28200,65,683000,7/5/2024,SPAIN
28201,26,375000,3/16/2024,BRAZIL
28202,53,1333000,8/11/2024,FRANCE
28203,58,1248000,2/17/2024,CANADA
28204,51,732000,2/27/2024,ISRAEL
28205,41,1432000,6/23/2024,ISRAEL
28206,44,415000,1/1/2024,ISRAEL
28207,38,1879000,9/17/2023,GERMANY
28208,7,1072000,8/18/2024,JAPAN
28209,23,1644000,3/17/2024,JAPAN
28210,73,211000,6/13/2024,SPAIN
28211,7,1037000,12/23/2023,ISRAEL
28212,44,140000,10/23/2024,BRAZIL
28213,56,1855000,3/6/2024,GERMANY
28214,13,1067000,8/23/2023,CHINA
28215,9,169000,9/23/2024,SPAIN
28216,34,126000,12/10/2024,INDIA
28217,25,946000,3/16/2024,GERMANY
28218,18,1292000,9/21/2024,CANADA
28219,5,1837000,1/12/2025,JAPAN
28220,30,850000,3/19/2023,CHINA
28221,68,198000,11/12/2023,BRAZIL
28222,47,1668000,11/29/2024,GERMANY
28223,47,1619000,2/17/2024,BRAZIL
28224,23,553000,5/5/2024,JAPAN
28225,29,33000,4/28/2023,FRANCE
28226,9,1099000,9/15/2024,ISRAEL
28227,27,1296000,9/3/2023,BRAZIL
28228,44,754000,6/10/2023,SPAIN
28229,17,1845000,1/5/2025,INDIA
28230,58,1685000,10/2/2024,CANADA
28231,10,1428000,11/13/2024,SPAIN
28232,47,1396000,2/23/2024,INDIA
28233,19,783000,6/14/2023,CHINA
28234,2,780000,3/16/2023,SPAIN
28235,69,1431000,6/30/2023,ISRAEL
28236,30,1280000,7/31/2023,ISRAEL
28237,63,644000,3/3/2024,BRAZIL
28238,60,1689000,9/14/2024,JAPAN
28239,44,1947000,12/4/2023,ISRAEL
28240,30,1987000,1/6/2024,SPAIN
28241,31,1829000,12/14/2023,GERMANY
28242,25,1099000,12/5/2024,GERMANY
28243,35,479000,10/6/2024,FRANCE
28244,52,1824000,8/18/2024,BRAZIL
28245,71,266000,5/7/2024,ISRAEL
28246,62,349000,2/16/2023,BRAZIL
28247,43,1960000,2/20/2024,BRAZIL
28248,30,920000,12/23/2023,CHINA
28249,32,921000,1/7/2025,SPAIN
28250,37,195000,10/23/2023,BRAZIL
28251,72,904000,1/28/2024,JAPAN
28252,75,52000,4/4/2023,BRAZIL
28253,55,1966000,1/25/2024,FRANCE
28254,42,1435000,12/6/2023,BRAZIL
28255,3,1627000,7/7/2023,GERMANY
28256,22,1656000,9/13/2024,JAPAN
28257,64,627000,11/1/2023,GERMANY
28258,2,1423000,3/9/2023,SPAIN
28259,25,1491000,1/3/2024,FRANCE
28260,28,1681000,10/24/2023,SPAIN
28261,31,1273000,9/23/2023,CANADA
28262,65,256000,11/2/2024,FRANCE
28263,6,242000,1/22/2024,SPAIN
28264,72,70000,5/24/2024,JAPAN
28265,47,603000,7/19/2023,ISRAEL
28266,52,778000,8/23/2023,JAPAN
28267,3,175000,3/8/2024,GERMANY
28268,4,345000,6/18/2024,ISRAEL
28269,10,1873000,12/26/2024,BRAZIL
28270,4,1462000,3/27/2023,CANADA
28271,65,1997000,3/22/2023,ISRAEL
28272,44,1510000,5/18/2023,JAPAN
28273,59,457000,2/8/2024,FRANCE
28274,7,1730000,2/15/2024,CANADA
28275,52,1034000,7/20/2023,JAPAN
28276,70,1425000,12/26/2024,ISRAEL
28277,68,13000,8/22/2023,FRANCE
28278,39,889000,11/17/2023,INDIA
28279,40,1997000,3/21/2023,ISRAEL
28280,34,1691000,4/30/2024,FRANCE
28281,40,147000,11/9/2023,FRANCE
28282,23,1264000,12/2/2024,SPAIN
28283,13,614000,6/14/2024,ISRAEL
28284,32,524000,10/29/2023,ISRAEL
28285,2,679000,9/12/2023,INDIA
28286,30,1781000,1/26/2024,GERMANY
28287,23,1664000,4/10/2024,FRANCE
28288,17,1736000,8/13/2023,CANADA
28289,63,929000,7/11/2024,JAPAN
28290,71,1265000,12/16/2024,SPAIN
28291,18,112000,5/4/2024,ISRAEL
28292,58,524000,12/31/2023,INDIA
28293,28,916000,1/12/2024,SPAIN
28294,66,1173000,7/23/2024,ISRAEL
28295,17,197000,10/19/2024,FRANCE
28296,14,1873000,3/10/2024,GERMANY
28297,66,1627000,8/28/2023,ISRAEL
28298,37,1327000,12/10/2024,BRAZIL
28299,62,1145000,4/30/2023,JAPAN
28300,19,903000,4/30/2024,FRANCE
28301,10,1517000,1/15/2025,BRAZIL
28302,14,501000,5/9/2023,CANADA
28303,3,109000,12/7/2024,CANADA
28304,30,1690000,2/29/2024,JAPAN
28305,5,1880000,4/30/2024,CANADA
28306,44,1415000,5/5/2024,SPAIN
28307,20,608000,1/7/2024,ISRAEL
28308,51,1183000,6/21/2024,BRAZIL
28309,59,248000,4/28/2024,ISRAEL
28310,41,608000,6/6/2024,INDIA
28311,10,839000,11/21/2024,GERMANY
28312,73,1750000,11/1/2024,ISRAEL
28313,52,496000,4/7/2024,ISRAEL
28314,25,164000,4/25/2023,INDIA
28315,62,1716000,3/16/2024,JAPAN
28316,7,23000,3/25/2023,INDIA
28317,34,142000,6/19/2023,GERMANY
28318,42,1410000,9/2/2023,CHINA
28319,58,1714000,3/1/2023,CHINA
28320,32,520000,9/27/2023,ISRAEL
28321,65,1450000,9/3/2024,ISRAEL
28322,60,1665000,6/13/2024,INDIA
28323,32,438000,10/11/2023,SPAIN
28324,59,356000,10/8/2024,BRAZIL
28325,43,1015000,5/4/2024,ISRAEL
28326,21,437000,11/13/2024,BRAZIL
28327,66,1150000,6/21/2024,JAPAN
28328,5,196000,9/20/2024,JAPAN
28329,33,1246000,10/3/2024,JAPAN
28330,36,1643000,7/5/2024,SPAIN
28331,74,1748000,11/4/2023,ISRAEL
28332,15,953000,2/9/2024,ISRAEL
28333,49,1928000,6/23/2024,GERMANY
28334,14,1047000,5/3/2023,ISRAEL
28335,26,1163000,4/14/2024,BRAZIL
28336,8,478000,7/7/2024,ISRAEL
28337,11,1412000,5/2/2023,CHINA
28338,44,971000,10/24/2024,BRAZIL
28339,15,1711000,4/12/2024,BRAZIL
28340,67,1593000,1/5/2024,ISRAEL
28341,15,1995000,12/6/2023,BRAZIL
28342,43,930000,5/5/2024,CANADA
28343,14,1687000,9/15/2023,FRANCE
28344,24,889000,5/3/2024,CANADA
28345,10,721000,5/24/2024,CHINA
28346,8,575000,10/1/2023,FRANCE
28347,58,1957000,1/1/2024,ISRAEL
28348,39,392000,11/20/2024,SPAIN
28349,10,1510000,3/26/2024,CANADA
28350,3,721000,12/18/2024,CHINA
28351,21,659000,9/2/2024,FRANCE
28352,75,281000,2/27/2024,BRAZIL
28353,74,880000,12/9/2024,GERMANY
28354,68,1937000,9/4/2023,INDIA
28355,42,886000,8/5/2023,INDIA
28356,38,1353000,3/23/2023,ISRAEL
28357,16,1953000,10/24/2023,INDIA
28358,6,1152000,4/9/2023,INDIA
28359,45,1101000,12/5/2024,JAPAN
28360,15,1456000,2/11/2024,GERMANY
28361,54,1237000,10/17/2023,CANADA
28362,23,509000,9/28/2024,CANADA
28363,62,1857000,11/11/2023,JAPAN
28364,71,864000,10/13/2023,CHINA
28365,22,1139000,4/17/2023,INDIA
28366,26,1308000,3/10/2024,FRANCE
28367,2,1958000,4/4/2024,FRANCE
28368,74,579000,10/19/2023,JAPAN
28369,46,1514000,6/10/2024,SPAIN
28370,73,654000,5/24/2024,JAPAN
28371,72,1575000,10/16/2024,ISRAEL
28372,19,1152000,10/24/2024,BRAZIL
28373,75,1397000,7/21/2023,GERMANY
28374,6,1918000,1/13/2024,SPAIN
28375,13,205000,9/23/2023,JAPAN
28376,55,1222000,7/31/2023,CHINA
28377,3,758000,12/23/2024,FRANCE
28378,16,1936000,10/5/2024,FRANCE
28379,15,1591000,4/30/2023,JAPAN
28380,21,1357000,11/27/2024,INDIA
28381,39,1821000,10/2/2024,FRANCE
28382,9,643000,6/13/2024,ISRAEL
28383,42,1729000,7/2/2024,BRAZIL
28384,64,890000,3/8/2024,ISRAEL
28385,10,736000,8/1/2024,JAPAN
28386,10,1343000,5/15/2023,JAPAN
28387,22,879000,11/7/2023,BRAZIL
28388,18,1002000,8/15/2024,INDIA
28389,26,323000,11/28/2024,SPAIN
28390,41,998000,11/15/2024,CHINA
28391,68,1000,9/27/2024,FRANCE
28392,48,1621000,11/28/2024,SPAIN
28393,52,528000,11/26/2024,GERMANY
28394,73,1189000,9/11/2024,CHINA
28395,56,720000,1/4/2025,GERMANY
28396,27,1403000,11/30/2024,JAPAN
28397,10,206000,2/24/2024,INDIA
28398,65,515000,7/3/2024,JAPAN
28399,43,79000,4/30/2024,SPAIN
28400,53,505000,11/12/2024,GERMANY
28401,55,93000,10/1/2023,CHINA
28402,8,767000,5/13/2024,INDIA
28403,25,1657000,12/15/2024,GERMANY
28404,19,1972000,5/7/2024,GERMANY
28405,9,1175000,3/29/2024,CANADA
28406,1,85000,4/30/2023,INDIA
28407,57,664000,5/27/2024,SPAIN
28408,35,635000,10/4/2024,GERMANY
28409,65,1295000,7/21/2023,INDIA
28410,36,936000,2/21/2024,ISRAEL
28411,18,1114000,2/21/2024,ISRAEL
28412,35,1959000,1/5/2024,CANADA
28413,60,1331000,4/19/2023,ISRAEL
28414,13,23000,6/20/2024,BRAZIL
28415,45,652000,12/13/2023,ISRAEL
28416,34,1692000,3/9/2023,CHINA
28417,51,1165000,9/13/2023,SPAIN
28418,42,1339000,3/5/2024,SPAIN
28419,41,98000,9/11/2024,SPAIN
28420,44,520000,9/20/2024,ISRAEL
28421,28,1420000,10/12/2023,INDIA
28422,17,854000,10/16/2024,GERMANY
28423,58,1883000,10/16/2024,GERMANY
28424,32,1650000,9/10/2024,CHINA
28425,6,1806000,8/20/2023,CHINA
28426,74,1012000,6/28/2023,FRANCE
28427,31,801000,12/16/2023,GERMANY
28428,73,1260000,1/5/2024,SPAIN
28429,49,761000,8/30/2024,CHINA
28430,74,1005000,3/11/2024,ISRAEL
28431,37,597000,8/26/2024,GERMANY
28432,66,768000,10/27/2024,SPAIN
28433,3,1915000,12/22/2023,ISRAEL
28434,20,239000,6/12/2023,FRANCE
28435,67,1461000,1/1/2024,INDIA
28436,57,1236000,12/27/2024,CHINA
28437,65,1936000,8/14/2024,ISRAEL
28438,19,1590000,10/28/2023,JAPAN
28439,18,1000000,6/6/2024,ISRAEL
28440,19,104000,7/29/2024,CANADA
28441,7,843000,5/24/2024,ISRAEL
28442,29,22000,10/24/2023,SPAIN
28443,54,495000,3/11/2023,FRANCE
28444,65,293000,9/18/2024,GERMANY
28445,46,106000,10/5/2024,INDIA
28446,32,878000,11/14/2023,GERMANY
28447,15,1989000,2/25/2024,INDIA
28448,33,31000,9/25/2023,FRANCE
28449,56,1173000,4/18/2024,SPAIN
28450,6,262000,12/27/2024,INDIA
28451,6,175000,3/10/2023,SPAIN
28452,63,179000,2/19/2024,GERMANY
28453,12,893000,5/8/2024,GERMANY
28454,38,801000,7/20/2024,CHINA
28455,11,1787000,12/18/2024,SPAIN
28456,25,440000,10/7/2023,SPAIN
28457,27,1872000,12/9/2024,ISRAEL
28458,73,1754000,11/28/2023,FRANCE
28459,6,1107000,3/22/2023,BRAZIL
28460,23,896000,3/9/2024,CHINA
28461,64,1827000,11/27/2024,SPAIN
28462,15,1097000,3/20/2024,CHINA
28463,62,409000,5/24/2024,CHINA
28464,31,407000,1/21/2024,ISRAEL
28465,68,725000,4/19/2024,CHINA
28466,17,1293000,9/13/2024,INDIA
28467,68,1515000,5/17/2023,ISRAEL
28468,53,865000,3/22/2024,CANADA
28469,5,1569000,6/20/2023,FRANCE
28470,22,338000,8/27/2024,GERMANY
28471,48,79000,3/3/2023,JAPAN
28472,15,1438000,12/20/2023,CHINA
28473,26,186000,8/19/2024,CANADA
28474,62,828000,6/17/2023,GERMANY
28475,21,374000,5/19/2023,BRAZIL
28476,55,56000,7/27/2023,CHINA
28477,10,704000,8/2/2024,INDIA
28478,1,1720000,8/21/2024,BRAZIL
28479,68,1100000,10/3/2024,INDIA
28480,56,706000,2/26/2023,INDIA
28481,4,1080000,10/27/2024,ISRAEL
28482,61,560000,7/11/2023,SPAIN
28483,9,1765000,4/24/2023,JAPAN
28484,69,842000,2/9/2024,BRAZIL
28485,27,1654000,3/5/2023,INDIA
28486,22,678000,4/14/2024,ISRAEL
28487,48,1120000,1/14/2025,JAPAN
28488,35,87000,3/31/2023,BRAZIL
28489,52,1014000,5/17/2023,BRAZIL
28490,6,1399000,9/12/2024,FRANCE
28491,50,1318000,9/11/2024,SPAIN
28492,7,1546000,11/16/2024,GERMANY
28493,4,956000,10/1/2024,SPAIN
28494,62,648000,4/19/2023,INDIA
28495,50,1467000,2/19/2024,ISRAEL
28496,3,1246000,5/19/2023,SPAIN
28497,50,842000,1/19/2024,BRAZIL
28498,44,443000,12/8/2024,JAPAN
28499,19,1130000,7/3/2023,SPAIN
28500,1,1626000,4/23/2024,GERMANY
28501,21,1082000,4/23/2023,ISRAEL
28502,2,1945000,11/25/2024,CHINA
28503,74,923000,6/8/2024,BRAZIL
28504,16,1005000,7/13/2024,GERMANY
28505,74,574000,7/16/2023,INDIA
28506,61,151000,7/11/2024,FRANCE
28507,2,879000,10/13/2024,INDIA
28508,35,1760000,12/17/2023,INDIA
28509,44,1541000,10/1/2023,GERMANY
28510,11,277000,4/2/2024,FRANCE
28511,71,897000,12/24/2024,CANADA
28512,14,1270000,12/22/2024,CANADA
28513,21,1751000,8/20/2023,GERMANY
28514,39,1545000,11/5/2024,SPAIN
28515,75,773000,4/1/2023,JAPAN
28516,21,1582000,3/13/2023,CANADA
28517,43,407000,12/25/2024,SPAIN
28518,1,1446000,3/15/2024,CANADA
28519,34,763000,2/27/2024,SPAIN
28520,40,1710000,10/15/2023,GERMANY
28521,1,1535000,3/15/2023,FRANCE
28522,32,1994000,12/18/2023,GERMANY
28523,34,1180000,5/31/2023,CANADA
28524,19,1592000,4/25/2023,INDIA
28525,35,758000,10/30/2024,SPAIN
28526,32,458000,11/4/2023,INDIA
28527,32,586000,7/2/2024,GERMANY
28528,55,359000,10/14/2024,INDIA
28529,30,1451000,2/24/2023,SPAIN
28530,55,854000,3/24/2024,CANADA
28531,34,1202000,6/20/2023,SPAIN
28532,70,976000,1/20/2024,GERMANY
28533,51,58000,8/12/2023,SPAIN
28534,59,602000,10/24/2023,INDIA
28535,12,509000,9/24/2023,CANADA
28536,61,1893000,1/30/2024,FRANCE
28537,21,1989000,11/6/2024,INDIA
28538,22,1450000,5/18/2023,FRANCE
28539,8,1001000,3/26/2023,BRAZIL
28540,23,1804000,4/19/2024,INDIA
28541,55,1626000,3/20/2024,ISRAEL
28542,44,1235000,4/12/2024,ISRAEL
28543,33,803000,7/21/2023,SPAIN
28544,25,11000,4/7/2023,BRAZIL
28545,21,1458000,12/16/2024,FRANCE
28546,59,1744000,12/2/2024,ISRAEL
28547,57,542000,9/12/2023,GERMANY
28548,9,1278000,6/28/2023,CANADA
28549,68,383000,7/24/2024,GERMANY
28550,17,33000,1/20/2024,BRAZIL
28551,31,1435000,9/13/2024,JAPAN
28552,7,1133000,6/21/2023,ISRAEL
28553,65,956000,7/19/2024,CANADA
28554,57,1588000,8/26/2023,FRANCE
28555,27,1507000,6/5/2024,GERMANY
28556,8,1738000,3/14/2023,SPAIN
28557,1,559000,4/2/2023,JAPAN
28558,4,590000,1/11/2025,INDIA
28559,35,151000,6/7/2023,INDIA
28560,3,1088000,9/13/2023,BRAZIL
28561,52,616000,4/27/2024,JAPAN
28562,24,705000,8/9/2023,SPAIN
28563,54,389000,7/22/2024,ISRAEL
28564,25,1459000,4/29/2023,ISRAEL
28565,65,1378000,5/5/2023,ISRAEL
28566,1,742000,11/27/2024,GERMANY
28567,62,116000,3/1/2024,SPAIN
28568,2,277000,5/31/2023,INDIA
28569,9,927000,6/13/2023,BRAZIL
28570,62,1107000,7/7/2024,CANADA
28571,37,1125000,9/10/2023,GERMANY
28572,69,221000,1/12/2025,BRAZIL
28573,73,927000,11/27/2023,FRANCE
28574,21,901000,12/11/2023,FRANCE
28575,52,1570000,6/22/2024,INDIA
28576,74,368000,8/8/2023,SPAIN
28577,26,1289000,4/3/2023,GERMANY
28578,31,1349000,12/3/2024,JAPAN
28579,28,610000,9/7/2024,ISRAEL
28580,16,411000,4/2/2023,BRAZIL
28581,48,46000,1/10/2024,CHINA
28582,50,1814000,2/21/2024,JAPAN
28583,36,498000,12/12/2024,CANADA
28584,28,646000,7/20/2023,GERMANY
28585,35,1420000,9/24/2023,CANADA
28586,16,612000,12/5/2023,CHINA
28587,18,459000,1/19/2024,BRAZIL
28588,31,1217000,10/15/2023,SPAIN
28589,5,871000,1/5/2025,INDIA
28590,59,69000,8/14/2023,INDIA
28591,14,1153000,10/9/2024,ISRAEL
28592,14,1449000,8/10/2024,SPAIN
28593,32,1504000,8/12/2024,FRANCE
28594,15,1722000,11/16/2023,GERMANY
28595,27,433000,7/31/2023,INDIA
28596,55,611000,12/16/2023,FRANCE
28597,21,1201000,4/15/2023,ISRAEL
28598,58,1853000,4/4/2024,CANADA
28599,38,705000,8/16/2023,BRAZIL
28600,64,1757000,8/30/2024,CANADA
28601,54,1085000,12/18/2024,CHINA
28602,6,1043000,10/9/2024,JAPAN
28603,5,338000,5/28/2024,GERMANY
28604,43,1219000,7/22/2024,JAPAN
28605,6,227000,5/31/2023,ISRAEL
28606,21,761000,4/3/2023,INDIA
28607,36,416000,2/12/2024,CANADA
28608,33,1446000,5/24/2023,GERMANY
28609,64,539000,3/18/2023,FRANCE
28610,25,874000,4/1/2023,INDIA
28611,8,718000,10/2/2024,FRANCE
28612,71,1893000,7/5/2023,BRAZIL
28613,73,950000,1/24/2024,SPAIN
28614,10,1878000,8/2/2024,BRAZIL
28615,65,1085000,8/28/2024,SPAIN
28616,26,1799000,8/20/2024,INDIA
28617,22,16000,7/7/2024,CHINA
28618,55,1291000,12/10/2024,ISRAEL
28619,21,1317000,1/14/2024,GERMANY
28620,2,429000,9/13/2023,JAPAN
28621,52,1471000,4/11/2024,FRANCE
28622,44,1262000,1/25/2024,JAPAN
28623,20,665000,12/3/2023,FRANCE
28624,58,515000,7/12/2023,GERMANY
28625,58,228000,4/17/2023,INDIA
28626,20,1825000,8/9/2023,INDIA
28627,53,1574000,11/10/2023,ISRAEL
28628,1,1183000,9/29/2024,SPAIN
28629,51,1160000,12/17/2024,FRANCE
28630,30,1726000,3/21/2024,FRANCE
28631,1,627000,3/1/2024,BRAZIL
28632,5,1439000,1/17/2024,BRAZIL
28633,75,1663000,7/5/2023,FRANCE
28634,64,1161000,9/30/2023,SPAIN
28635,75,1137000,11/20/2024,BRAZIL
28636,19,749000,10/30/2023,JAPAN
28637,18,839000,1/5/2025,GERMANY
28638,4,560000,1/13/2025,ISRAEL
28639,68,11000,10/2/2024,SPAIN
28640,71,1661000,2/21/2024,SPAIN
28641,61,1593000,8/22/2023,GERMANY
28642,70,125000,10/15/2024,FRANCE
28643,31,453000,4/23/2023,BRAZIL
28644,48,1627000,2/24/2024,GERMANY
28645,6,1669000,5/3/2024,INDIA
28646,69,497000,6/20/2024,JAPAN
28647,62,975000,12/12/2024,INDIA
28648,8,992000,12/6/2023,CANADA
28649,67,360000,5/7/2023,INDIA
28650,7,1848000,5/5/2023,CHINA
28651,67,929000,10/30/2024,ISRAEL
28652,16,734000,1/16/2024,GERMANY
28653,38,983000,5/23/2023,GERMANY
28654,8,107000,8/18/2024,SPAIN
28655,32,463000,3/17/2024,GERMANY
28656,19,46000,11/2/2023,FRANCE
28657,17,836000,6/24/2024,CHINA
28658,5,1976000,9/25/2024,ISRAEL
28659,67,998000,9/4/2024,FRANCE
28660,15,983000,1/10/2024,FRANCE
28661,11,519000,12/8/2024,GERMANY
28662,69,506000,10/26/2023,FRANCE
28663,62,1643000,11/22/2024,CANADA
28664,3,1145000,10/24/2023,FRANCE
28665,22,581000,10/19/2023,INDIA
28666,20,134000,8/12/2024,SPAIN
28667,61,210000,5/9/2024,CANADA
28668,74,1228000,10/31/2024,SPAIN
28669,64,171000,8/19/2023,SPAIN
28670,28,1098000,8/10/2023,SPAIN
28671,52,1443000,5/12/2024,CANADA
28672,2,372000,12/11/2024,SPAIN
28673,38,194000,12/16/2023,FRANCE
28674,25,1502000,12/20/2024,FRANCE
28675,11,1669000,11/13/2023,BRAZIL
28676,54,1518000,2/27/2024,FRANCE
28677,23,1835000,8/9/2024,CHINA
28678,51,1750000,5/17/2023,JAPAN
28679,38,710000,8/30/2023,ISRAEL
28680,48,803000,11/1/2024,CANADA
28681,39,739000,3/16/2024,CHINA
28682,40,797000,3/22/2024,SPAIN
28683,36,958000,1/26/2024,SPAIN
28684,69,803000,5/4/2024,INDIA
28685,58,895000,3/14/2023,SPAIN
28686,68,1017000,7/14/2024,BRAZIL
28687,59,914000,7/4/2024,INDIA
28688,10,105000,7/17/2024,BRAZIL
28689,45,1327000,10/16/2023,SPAIN
28690,42,1453000,12/3/2023,BRAZIL
28691,64,1710000,3/26/2024,GERMANY
28692,19,1164000,5/23/2024,GERMANY
28693,19,189000,4/3/2023,CANADA
28694,33,704000,10/12/2024,SPAIN
28695,5,1401000,4/22/2024,CHINA
28696,45,27000,7/17/2024,CANADA
28697,13,1198000,9/10/2024,ISRAEL
28698,70,265000,12/7/2023,JAPAN
28699,15,1908000,11/5/2024,SPAIN
28700,12,927000,6/1/2024,INDIA
28701,46,1614000,5/9/2023,ISRAEL
28702,6,182000,11/2/2023,FRANCE
28703,32,1385000,7/18/2023,ISRAEL
28704,63,1243000,4/30/2024,SPAIN
28705,2,1095000,10/4/2024,CANADA
28706,20,334000,12/30/2023,JAPAN
28707,3,1006000,1/8/2024,JAPAN
28708,48,1262000,2/25/2023,SPAIN
28709,61,489000,7/30/2023,GERMANY
28710,9,1286000,5/1/2023,SPAIN
28711,53,882000,3/15/2024,GERMANY
